timestamp,model_name,serving_pool,desired_replicas,ready_replicas,max_batch_size,concurrency_limit,queued_requests,kv_cache_used_gb,health_state
2026-04-04T05:30:00Z,chat-small-8b,shared,2,2,16,64,8,17.54,normal
2026-04-04T05:30:00Z,chat-mid-34b,serving,3,3,12,72,6,37.28,normal
2026-04-04T05:30:00Z,code-assist-15b,shared,2,2,14,56,4,22.45,normal
2026-04-04T05:30:00Z,vision-chat-12b,serving,2,2,8,32,0,58.5,normal
2026-04-04T05:30:00Z,embed-small,shared,2,2,64,256,4,9.52,normal
2026-04-04T05:30:00Z,reranker-3b,shared,1,1,48,96,0,2.06,normal
2026-04-04T05:30:00Z,batch-summarizer-7b,training,1,1,24,48,0,10.35,normal
2026-04-04T05:45:00Z,chat-small-8b,shared,2,2,16,64,1,9.83,normal
2026-04-04T05:45:00Z,chat-mid-34b,serving,3,3,12,72,3,46.56,normal
2026-04-04T05:45:00Z,code-assist-15b,shared,2,2,14,56,7,14.69,normal
2026-04-04T05:45:00Z,vision-chat-12b,serving,2,2,8,32,0,60.55,normal
2026-04-04T05:45:00Z,embed-small,shared,2,2,64,256,4,7.02,normal
2026-04-04T05:45:00Z,reranker-3b,shared,1,1,48,96,0,5.06,normal
2026-04-04T05:45:00Z,batch-summarizer-7b,training,1,1,24,48,8,10.88,normal
2026-04-04T06:00:00Z,chat-small-8b,shared,2,2,16,64,1,15.43,normal
2026-04-04T06:00:00Z,chat-mid-34b,serving,3,3,12,72,5,81.07,normal
2026-04-04T06:00:00Z,code-assist-15b,shared,2,2,14,56,1,21.06,normal
2026-04-04T06:00:00Z,vision-chat-12b,serving,2,2,8,32,5,23.73,normal
2026-04-04T06:00:00Z,embed-small,shared,2,2,64,256,0,6.52,normal
2026-04-04T06:00:00Z,reranker-3b,shared,1,1,48,96,1,3.55,normal
2026-04-04T06:00:00Z,batch-summarizer-7b,training,1,1,24,48,0,6.59,normal
2026-04-04T06:15:00Z,chat-small-8b,shared,2,2,16,64,8,13.52,normal
2026-04-04T06:15:00Z,chat-mid-34b,serving,3,3,12,72,1,93.1,normal
2026-04-04T06:15:00Z,code-assist-15b,shared,2,2,14,56,0,28.85,normal
2026-04-04T06:15:00Z,vision-chat-12b,serving,2,2,8,32,0,54.07,normal
2026-04-04T06:15:00Z,embed-small,shared,2,2,64,256,5,6.52,normal
2026-04-04T06:15:00Z,reranker-3b,shared,1,1,48,96,2,2.91,normal
2026-04-04T06:15:00Z,batch-summarizer-7b,training,1,1,24,48,3,11.8,normal
2026-04-04T06:30:00Z,chat-small-8b,shared,2,2,16,64,0,13.88,normal
2026-04-04T06:30:00Z,chat-mid-34b,serving,3,3,12,72,3,79.17,normal
2026-04-04T06:30:00Z,code-assist-15b,shared,2,2,14,56,8,33.13,normal
2026-04-04T06:30:00Z,vision-chat-12b,serving,2,2,8,32,3,40.28,normal
2026-04-04T06:30:00Z,embed-small,shared,2,2,64,256,1,10.66,normal
2026-04-04T06:30:00Z,reranker-3b,shared,1,1,48,96,0,4.62,normal
2026-04-04T06:30:00Z,batch-summarizer-7b,training,1,1,24,48,0,7.97,normal
2026-04-04T06:45:00Z,chat-small-8b,shared,2,2,16,64,4,15.21,normal
2026-04-04T06:45:00Z,chat-mid-34b,serving,3,3,12,72,0,48.98,normal
2026-04-04T06:45:00Z,code-assist-15b,shared,2,2,14,56,0,34.59,normal
2026-04-04T06:45:00Z,vision-chat-12b,serving,2,2,8,32,3,54.18,normal
2026-04-04T06:45:00Z,embed-small,shared,2,2,64,256,0,8.05,normal
2026-04-04T06:45:00Z,reranker-3b,shared,1,1,48,96,1,3.27,normal
2026-04-04T06:45:00Z,batch-summarizer-7b,training,1,1,24,48,2,6.12,normal
2026-04-04T07:00:00Z,chat-small-8b,shared,2,2,16,64,9,17.82,normal
2026-04-04T07:00:00Z,chat-mid-34b,serving,3,3,12,72,0,47.17,normal
2026-04-04T07:00:00Z,code-assist-15b,shared,2,2,14,56,11,16.56,normal
2026-04-04T07:00:00Z,vision-chat-12b,serving,2,2,8,32,4,46.08,normal
2026-04-04T07:00:00Z,embed-small,shared,2,2,64,256,0,7.65,normal
2026-04-04T07:00:00Z,reranker-3b,shared,1,1,48,96,2,3.3,normal
2026-04-04T07:00:00Z,batch-summarizer-7b,training,1,1,24,48,3,6.26,normal
2026-04-04T07:15:00Z,chat-small-8b,shared,2,2,16,64,4,14.9,normal
2026-04-04T07:15:00Z,chat-mid-34b,serving,3,3,12,72,8,47.85,normal
2026-04-04T07:15:00Z,code-assist-15b,shared,2,2,14,56,4,36.2,normal
2026-04-04T07:15:00Z,vision-chat-12b,serving,2,2,8,32,0,24.84,normal
2026-04-04T07:15:00Z,embed-small,shared,2,2,64,256,5,10.64,normal
2026-04-04T07:15:00Z,reranker-3b,shared,1,1,48,96,0,2.23,normal
2026-04-04T07:15:00Z,batch-summarizer-7b,training,1,1,24,48,0,8.17,normal
2026-04-04T07:30:00Z,chat-small-8b,shared,2,2,16,64,4,10.32,normal
2026-04-04T07:30:00Z,chat-mid-34b,serving,3,3,12,72,2,56.04,normal
2026-04-04T07:30:00Z,code-assist-15b,shared,2,2,14,56,0,23.69,normal
2026-04-04T07:30:00Z,vision-chat-12b,serving,2,2,8,32,1,53.18,normal
2026-04-04T07:30:00Z,embed-small,shared,2,2,64,256,9,9.92,normal
2026-04-04T07:30:00Z,reranker-3b,shared,1,1,48,96,4,4.75,normal
2026-04-04T07:30:00Z,batch-summarizer-7b,training,1,1,24,48,1,10.07,normal
2026-04-04T07:45:00Z,chat-small-8b,shared,2,2,16,64,7,12.12,normal
2026-04-04T07:45:00Z,chat-mid-34b,serving,3,3,12,72,3,73.99,normal
2026-04-04T07:45:00Z,code-assist-15b,shared,2,2,14,56,3,26.14,normal
2026-04-04T07:45:00Z,vision-chat-12b,serving,2,2,8,32,2,45.34,normal
2026-04-04T07:45:00Z,embed-small,shared,2,2,64,256,3,6.93,normal
2026-04-04T07:45:00Z,reranker-3b,shared,1,1,48,96,2,2.3,normal
2026-04-04T07:45:00Z,batch-summarizer-7b,training,1,1,24,48,3,8.36,normal
2026-04-04T08:00:00Z,chat-small-8b,shared,2,2,16,64,1,7.37,normal
2026-04-04T08:00:00Z,chat-mid-34b,serving,3,3,12,72,9,56.67,normal
2026-04-04T08:00:00Z,code-assist-15b,shared,2,2,14,56,2,26.36,normal
2026-04-04T08:00:00Z,vision-chat-12b,serving,2,2,8,32,10,33.78,normal
2026-04-04T08:00:00Z,embed-small,shared,2,2,64,256,3,9.55,normal
2026-04-04T08:00:00Z,reranker-3b,shared,1,1,48,96,2,3.24,normal
2026-04-04T08:00:00Z,batch-summarizer-7b,training,1,1,24,48,3,11.96,normal
2026-04-04T08:15:00Z,chat-small-8b,shared,2,2,16,64,1,14.74,normal
2026-04-04T08:15:00Z,chat-mid-34b,serving,3,3,12,72,2,73.69,normal
2026-04-04T08:15:00Z,code-assist-15b,shared,2,2,14,56,6,15.29,normal
2026-04-04T08:15:00Z,vision-chat-12b,serving,2,2,8,32,12,47.2,normal
2026-04-04T08:15:00Z,embed-small,shared,2,2,64,256,11,5.53,normal
2026-04-04T08:15:00Z,reranker-3b,shared,1,1,48,96,5,4.84,normal
2026-04-04T08:15:00Z,batch-summarizer-7b,training,1,1,24,48,7,9.21,normal
2026-04-04T08:30:00Z,chat-small-8b,shared,2,2,16,64,6,13.1,normal
2026-04-04T08:30:00Z,chat-mid-34b,serving,3,3,12,72,0,43.67,normal
2026-04-04T08:30:00Z,code-assist-15b,shared,2,2,14,56,2,21.22,normal
2026-04-04T08:30:00Z,vision-chat-12b,serving,2,2,8,32,7,27.45,normal
2026-04-04T08:30:00Z,embed-small,shared,2,2,64,256,6,11.21,normal
2026-04-04T08:30:00Z,reranker-3b,shared,1,1,48,96,4,5.01,normal
2026-04-04T08:30:00Z,batch-summarizer-7b,training,1,1,24,48,4,6.58,normal
2026-04-04T08:45:00Z,chat-small-8b,shared,2,2,16,64,8,10.65,normal
2026-04-04T08:45:00Z,chat-mid-34b,serving,3,3,12,72,8,68.84,normal
2026-04-04T08:45:00Z,code-assist-15b,shared,2,2,14,56,11,31.25,normal
2026-04-04T08:45:00Z,vision-chat-12b,serving,2,2,8,32,5,58.93,normal
2026-04-04T08:45:00Z,embed-small,shared,2,2,64,256,8,5.57,normal
2026-04-04T08:45:00Z,reranker-3b,shared,1,1,48,96,7,3.54,normal
2026-04-04T08:45:00Z,batch-summarizer-7b,training,1,1,24,48,2,5.29,normal
2026-04-04T09:00:00Z,chat-small-8b,shared,2,2,16,64,11,9.51,normal
2026-04-04T09:00:00Z,chat-mid-34b,serving,3,3,12,72,1,60.17,normal
2026-04-04T09:00:00Z,code-assist-15b,shared,2,2,14,56,8,15.96,normal
2026-04-04T09:00:00Z,vision-chat-12b,serving,2,2,8,32,14,62.74,normal
2026-04-04T09:00:00Z,embed-small,shared,2,2,64,256,7,5.02,normal
2026-04-04T09:00:00Z,reranker-3b,shared,1,1,48,96,7,3.41,normal
2026-04-04T09:00:00Z,batch-summarizer-7b,training,1,1,24,48,2,11.02,normal
2026-04-04T09:15:00Z,chat-small-8b,shared,2,2,16,64,3,9.98,normal
2026-04-04T09:15:00Z,chat-mid-34b,serving,3,3,12,72,4,90.6,normal
2026-04-04T09:15:00Z,code-assist-15b,shared,2,2,14,56,6,30.32,normal
2026-04-04T09:15:00Z,vision-chat-12b,serving,2,2,8,32,18,41.67,normal
2026-04-04T09:15:00Z,embed-small,shared,2,2,64,256,6,12.86,normal
2026-04-04T09:15:00Z,reranker-3b,shared,1,1,48,96,6,4.96,normal
2026-04-04T09:15:00Z,batch-summarizer-7b,training,1,1,24,48,12,6.63,normal
2026-04-04T09:30:00Z,chat-small-8b,shared,2,2,16,64,8,10.9,normal
2026-04-04T09:30:00Z,chat-mid-34b,serving,3,3,12,72,10,87.24,normal
2026-04-04T09:30:00Z,code-assist-15b,shared,2,2,14,56,5,17.75,normal
2026-04-04T09:30:00Z,vision-chat-12b,serving,2,2,8,32,7,54.98,normal
2026-04-04T09:30:00Z,embed-small,shared,2,2,64,256,10,11.12,normal
2026-04-04T09:30:00Z,reranker-3b,shared,1,1,48,96,0,4.72,normal
2026-04-04T09:30:00Z,batch-summarizer-7b,training,1,1,24,48,11,10.22,normal
2026-04-04T09:45:00Z,chat-small-8b,shared,2,2,16,64,10,15.92,normal
2026-04-04T09:45:00Z,chat-mid-34b,serving,3,3,12,72,8,53.75,normal
2026-04-04T09:45:00Z,code-assist-15b,shared,2,2,14,56,7,23.23,normal
2026-04-04T09:45:00Z,vision-chat-12b,serving,2,2,8,32,6,43.19,normal
2026-04-04T09:45:00Z,embed-small,shared,2,2,64,256,5,8.64,normal
2026-04-04T09:45:00Z,reranker-3b,shared,1,1,48,96,10,3.02,normal
2026-04-04T09:45:00Z,batch-summarizer-7b,training,1,1,24,48,5,6.43,normal
2026-04-04T10:00:00Z,chat-small-8b,shared,2,2,16,64,9,15.72,normal
2026-04-04T10:00:00Z,chat-mid-34b,serving,3,3,12,72,11,40.33,normal
2026-04-04T10:00:00Z,code-assist-15b,shared,2,2,14,56,3,33.91,normal
2026-04-04T10:00:00Z,vision-chat-12b,serving,2,2,8,32,5,25.44,normal
2026-04-04T10:00:00Z,embed-small,shared,2,2,64,256,8,6.46,normal
2026-04-04T10:00:00Z,reranker-3b,shared,1,1,48,96,4,3.63,normal
2026-04-04T10:00:00Z,batch-summarizer-7b,training,1,1,24,48,0,9.13,normal
2026-04-04T10:15:00Z,chat-small-8b,shared,2,2,16,64,13,12.87,normal
2026-04-04T10:15:00Z,chat-mid-34b,serving,3,3,12,72,4,77.45,normal
2026-04-04T10:15:00Z,code-assist-15b,shared,2,2,14,56,5,28.31,normal
2026-04-04T10:15:00Z,vision-chat-12b,serving,2,2,8,32,12,49.74,normal
2026-04-04T10:15:00Z,embed-small,shared,2,2,64,256,5,6.0,normal
2026-04-04T10:15:00Z,reranker-3b,shared,1,1,48,96,15,2.34,normal
2026-04-04T10:15:00Z,batch-summarizer-7b,training,1,1,24,48,15,7.69,normal
2026-04-04T10:30:00Z,chat-small-8b,shared,2,2,16,64,6,16.41,normal
2026-04-04T10:30:00Z,chat-mid-34b,serving,3,3,12,72,8,72.45,normal
2026-04-04T10:30:00Z,code-assist-15b,shared,2,2,14,56,2,14.96,normal
2026-04-04T10:30:00Z,vision-chat-12b,serving,2,2,8,32,9,50.64,normal
2026-04-04T10:30:00Z,embed-small,shared,2,2,64,256,9,6.26,normal
2026-04-04T10:30:00Z,reranker-3b,shared,1,1,48,96,11,2.93,normal
2026-04-04T10:30:00Z,batch-summarizer-7b,training,1,1,24,48,6,6.66,normal
2026-04-04T10:45:00Z,chat-small-8b,shared,2,2,16,64,6,11.78,normal
2026-04-04T10:45:00Z,chat-mid-34b,serving,3,3,12,72,10,54.16,normal
2026-04-04T10:45:00Z,code-assist-15b,shared,2,2,14,56,13,35.55,normal
2026-04-04T10:45:00Z,vision-chat-12b,serving,2,2,8,32,2,56.17,normal
2026-04-04T10:45:00Z,embed-small,shared,2,2,64,256,1,10.68,normal
2026-04-04T10:45:00Z,reranker-3b,shared,1,1,48,96,6,5.35,normal
2026-04-04T10:45:00Z,batch-summarizer-7b,training,1,1,24,48,8,9.05,normal
2026-04-04T11:00:00Z,chat-small-8b,shared,2,2,16,64,9,9.87,normal
2026-04-04T11:00:00Z,chat-mid-34b,serving,3,3,12,72,10,76.07,normal
2026-04-04T11:00:00Z,code-assist-15b,shared,2,2,14,56,11,35.81,normal
2026-04-04T11:00:00Z,vision-chat-12b,serving,2,2,8,32,16,38.54,normal
2026-04-04T11:00:00Z,embed-small,shared,2,2,64,256,11,6.81,normal
2026-04-04T11:00:00Z,reranker-3b,shared,1,1,48,96,7,5.33,normal
2026-04-04T11:00:00Z,batch-summarizer-7b,training,1,1,24,48,5,8.26,normal
2026-04-04T11:15:00Z,chat-small-8b,shared,2,2,16,64,3,15.47,normal
2026-04-04T11:15:00Z,chat-mid-34b,serving,3,3,12,72,4,57.9,normal
2026-04-04T11:15:00Z,code-assist-15b,shared,2,2,14,56,3,24.2,normal
2026-04-04T11:15:00Z,vision-chat-12b,serving,2,2,8,32,7,41.64,normal
2026-04-04T11:15:00Z,embed-small,shared,2,2,64,256,4,11.78,normal
2026-04-04T11:15:00Z,reranker-3b,shared,1,1,48,96,11,4.0,normal
2026-04-04T11:15:00Z,batch-summarizer-7b,training,1,1,24,48,19,5.26,normal
2026-04-04T11:30:00Z,chat-small-8b,shared,2,2,16,64,1,17.82,normal
2026-04-04T11:30:00Z,chat-mid-34b,serving,3,3,12,72,6,100.96,normal
2026-04-04T11:30:00Z,code-assist-15b,shared,2,2,14,56,6,34.56,normal
2026-04-04T11:30:00Z,vision-chat-12b,serving,2,2,8,32,9,33.26,normal
2026-04-04T11:30:00Z,embed-small,shared,2,2,64,256,4,8.87,normal
2026-04-04T11:30:00Z,reranker-3b,shared,1,1,48,96,5,3.43,normal
2026-04-04T11:30:00Z,batch-summarizer-7b,training,1,1,24,48,2,9.66,normal
2026-04-04T11:45:00Z,chat-small-8b,shared,2,2,16,64,0,18.51,normal
2026-04-04T11:45:00Z,chat-mid-34b,serving,3,3,12,72,6,63.96,normal
2026-04-04T11:45:00Z,code-assist-15b,shared,2,2,14,56,6,16.26,normal
2026-04-04T11:45:00Z,vision-chat-12b,serving,2,2,8,32,8,63.66,normal
2026-04-04T11:45:00Z,embed-small,shared,2,2,64,256,7,6.39,normal
2026-04-04T11:45:00Z,reranker-3b,shared,1,1,48,96,6,4.27,normal
2026-04-04T11:45:00Z,batch-summarizer-7b,training,1,1,24,48,9,11.19,normal
2026-04-04T12:00:00Z,chat-small-8b,shared,2,2,16,64,6,13.56,normal
2026-04-04T12:00:00Z,chat-mid-34b,serving,3,3,12,72,5,45.94,normal
2026-04-04T12:00:00Z,code-assist-15b,shared,2,2,14,56,5,30.38,normal
2026-04-04T12:00:00Z,vision-chat-12b,serving,2,2,8,32,13,49.93,normal
2026-04-04T12:00:00Z,embed-small,shared,2,2,64,256,4,5.04,normal
2026-04-04T12:00:00Z,reranker-3b,shared,1,1,48,96,5,3.87,normal
2026-04-04T12:00:00Z,batch-summarizer-7b,training,1,1,24,48,0,10.3,normal
2026-04-04T12:15:00Z,chat-small-8b,shared,2,2,16,64,7,10.12,normal
2026-04-04T12:15:00Z,chat-mid-34b,serving,3,3,12,72,0,99.03,normal
2026-04-04T12:15:00Z,code-assist-15b,shared,2,2,14,56,15,16.18,normal
2026-04-04T12:15:00Z,vision-chat-12b,serving,2,2,8,32,6,41.19,normal
2026-04-04T12:15:00Z,embed-small,shared,2,2,64,256,3,10.25,normal
2026-04-04T12:15:00Z,reranker-3b,shared,1,1,48,96,9,2.85,normal
2026-04-04T12:15:00Z,batch-summarizer-7b,training,1,1,24,48,6,7.4,normal
2026-04-04T12:30:00Z,chat-small-8b,shared,2,2,16,64,6,9.08,normal
2026-04-04T12:30:00Z,chat-mid-34b,serving,3,3,12,72,0,68.89,normal
2026-04-04T12:30:00Z,code-assist-15b,shared,2,2,14,56,3,24.64,normal
2026-04-04T12:30:00Z,vision-chat-12b,serving,2,2,8,32,7,60.9,normal
2026-04-04T12:30:00Z,embed-small,shared,2,2,64,256,5,12.01,normal
2026-04-04T12:30:00Z,reranker-3b,shared,1,1,48,96,4,4.05,normal
2026-04-04T12:30:00Z,batch-summarizer-7b,training,1,1,24,48,4,10.39,normal
2026-04-04T12:45:00Z,chat-small-8b,shared,2,2,16,64,7,7.94,normal
2026-04-04T12:45:00Z,chat-mid-34b,serving,3,3,12,72,6,75.39,normal
2026-04-04T12:45:00Z,code-assist-15b,shared,2,2,14,56,10,36.87,normal
2026-04-04T12:45:00Z,vision-chat-12b,serving,2,2,8,32,11,42.48,normal
2026-04-04T12:45:00Z,embed-small,shared,2,2,64,256,11,7.59,normal
2026-04-04T12:45:00Z,reranker-3b,shared,1,1,48,96,10,2.61,normal
2026-04-04T12:45:00Z,batch-summarizer-7b,training,1,1,24,48,11,7.2,normal
2026-04-04T13:00:00Z,chat-small-8b,shared,2,2,16,64,4,14.12,normal
2026-04-04T13:00:00Z,chat-mid-34b,serving,3,3,12,72,2,55.1,normal
2026-04-04T13:00:00Z,code-assist-15b,shared,2,2,14,56,6,18.2,normal
2026-04-04T13:00:00Z,vision-chat-12b,serving,2,2,8,32,2,45.12,normal
2026-04-04T13:00:00Z,embed-small,shared,2,2,64,256,5,10.46,normal
2026-04-04T13:00:00Z,reranker-3b,shared,1,1,48,96,0,4.25,normal
2026-04-04T13:00:00Z,batch-summarizer-7b,training,1,1,24,48,6,9.23,normal
2026-04-04T13:15:00Z,chat-small-8b,shared,2,2,16,64,5,11.49,normal
2026-04-04T13:15:00Z,chat-mid-34b,serving,3,3,12,72,7,60.3,normal
2026-04-04T13:15:00Z,code-assist-15b,shared,2,2,14,56,12,27.95,normal
2026-04-04T13:15:00Z,vision-chat-12b,serving,2,2,8,32,6,49.61,normal
2026-04-04T13:15:00Z,embed-small,shared,2,2,64,256,9,10.0,normal
2026-04-04T13:15:00Z,reranker-3b,shared,1,1,48,96,9,3.23,normal
2026-04-04T13:15:00Z,batch-summarizer-7b,training,1,1,24,48,2,10.74,normal
2026-04-04T13:30:00Z,chat-small-8b,shared,2,2,16,64,4,18.62,normal
2026-04-04T13:30:00Z,chat-mid-34b,serving,3,3,12,72,7,97.6,normal
2026-04-04T13:30:00Z,code-assist-15b,shared,2,2,14,56,6,35.93,normal
2026-04-04T13:30:00Z,vision-chat-12b,serving,2,2,8,32,2,36.49,normal
2026-04-04T13:30:00Z,embed-small,shared,2,2,64,256,9,7.54,normal
2026-04-04T13:30:00Z,reranker-3b,shared,1,1,48,96,11,4.7,normal
2026-04-04T13:30:00Z,batch-summarizer-7b,training,1,1,24,48,6,9.46,normal
2026-04-04T13:45:00Z,chat-small-8b,shared,2,2,16,64,0,19.19,normal
2026-04-04T13:45:00Z,chat-mid-34b,serving,3,3,12,72,5,75.36,normal
2026-04-04T13:45:00Z,code-assist-15b,shared,2,2,14,56,0,25.78,normal
2026-04-04T13:45:00Z,vision-chat-12b,serving,2,2,8,32,7,25.54,normal
2026-04-04T13:45:00Z,embed-small,shared,2,2,64,256,10,5.75,normal
2026-04-04T13:45:00Z,reranker-3b,shared,1,1,48,96,6,3.78,normal
2026-04-04T13:45:00Z,batch-summarizer-7b,training,1,1,24,48,12,11.46,normal
2026-04-04T14:00:00Z,chat-small-8b,shared,2,2,16,64,7,8.75,normal
2026-04-04T14:00:00Z,chat-mid-34b,serving,3,3,12,72,5,49.17,normal
2026-04-04T14:00:00Z,code-assist-15b,shared,2,2,14,56,10,33.4,normal
2026-04-04T14:00:00Z,vision-chat-12b,serving,2,2,8,32,13,49.0,normal
2026-04-04T14:00:00Z,embed-small,shared,2,2,64,256,9,6.22,normal
2026-04-04T14:00:00Z,reranker-3b,shared,1,1,48,96,6,2.26,normal
2026-04-04T14:00:00Z,batch-summarizer-7b,training,1,1,24,48,7,7.87,normal
2026-04-04T14:15:00Z,chat-small-8b,shared,2,2,16,64,6,13.02,normal
2026-04-04T14:15:00Z,chat-mid-34b,serving,3,3,12,72,5,52.45,normal
2026-04-04T14:15:00Z,code-assist-15b,shared,2,2,14,56,0,35.54,normal
2026-04-04T14:15:00Z,vision-chat-12b,serving,2,2,8,32,8,51.64,normal
2026-04-04T14:15:00Z,embed-small,shared,2,2,64,256,6,13.04,normal
2026-04-04T14:15:00Z,reranker-3b,shared,1,1,48,96,5,5.29,normal
2026-04-04T14:15:00Z,batch-summarizer-7b,training,1,1,24,48,9,10.59,normal
2026-04-04T14:30:00Z,chat-small-8b,shared,2,2,16,64,1,8.2,normal
2026-04-04T14:30:00Z,chat-mid-34b,serving,3,3,12,72,7,73.3,normal
2026-04-04T14:30:00Z,code-assist-15b,shared,2,2,14,56,9,31.47,normal
2026-04-04T14:30:00Z,vision-chat-12b,serving,2,2,8,32,2,25.49,normal
2026-04-04T14:30:00Z,embed-small,shared,2,2,64,256,8,10.99,normal
2026-04-04T14:30:00Z,reranker-3b,shared,1,1,48,96,3,5.04,normal
2026-04-04T14:30:00Z,batch-summarizer-7b,training,1,1,24,48,3,6.17,normal
2026-04-04T14:45:00Z,chat-small-8b,shared,2,2,16,64,7,9.71,normal
2026-04-04T14:45:00Z,chat-mid-34b,serving,3,3,12,72,6,101.68,normal
2026-04-04T14:45:00Z,code-assist-15b,shared,2,2,14,56,11,22.76,normal
2026-04-04T14:45:00Z,vision-chat-12b,serving,2,2,8,32,8,51.6,normal
2026-04-04T14:45:00Z,embed-small,shared,2,2,64,256,9,10.14,normal
2026-04-04T14:45:00Z,reranker-3b,shared,1,1,48,96,9,2.24,normal
2026-04-04T14:45:00Z,batch-summarizer-7b,training,1,1,24,48,5,11.88,normal
2026-04-04T15:00:00Z,chat-small-8b,shared,2,2,16,64,0,12.38,normal
2026-04-04T15:00:00Z,chat-mid-34b,serving,3,3,12,72,12,66.17,normal
2026-04-04T15:00:00Z,code-assist-15b,shared,2,2,14,56,4,20.57,normal
2026-04-04T15:00:00Z,vision-chat-12b,serving,2,2,8,32,8,50.16,normal
2026-04-04T15:00:00Z,embed-small,shared,2,2,64,256,4,7.5,normal
2026-04-04T15:00:00Z,reranker-3b,shared,1,1,48,96,6,2.34,normal
2026-04-04T15:00:00Z,batch-summarizer-7b,training,1,1,24,48,6,11.11,normal
2026-04-04T15:15:00Z,chat-small-8b,shared,2,2,16,64,4,14.17,normal
2026-04-04T15:15:00Z,chat-mid-34b,serving,3,3,12,72,0,59.71,normal
2026-04-04T15:15:00Z,code-assist-15b,shared,2,2,14,56,7,15.28,normal
2026-04-04T15:15:00Z,vision-chat-12b,serving,2,2,8,32,10,37.82,normal
2026-04-04T15:15:00Z,embed-small,shared,2,2,64,256,13,4.82,normal
2026-04-04T15:15:00Z,reranker-3b,shared,1,1,48,96,9,3.46,normal
2026-04-04T15:15:00Z,batch-summarizer-7b,training,1,1,24,48,7,11.12,normal
2026-04-04T15:30:00Z,chat-small-8b,shared,2,2,16,64,5,10.23,normal
2026-04-04T15:30:00Z,chat-mid-34b,serving,3,3,12,72,9,48.39,normal
2026-04-04T15:30:00Z,code-assist-15b,shared,2,2,14,56,4,31.2,normal
2026-04-04T15:30:00Z,vision-chat-12b,serving,2,2,8,32,2,38.57,normal
2026-04-04T15:30:00Z,embed-small,shared,2,2,64,256,4,5.74,normal
2026-04-04T15:30:00Z,reranker-3b,shared,1,1,48,96,11,2.37,normal
2026-04-04T15:30:00Z,batch-summarizer-7b,training,1,1,24,48,0,8.37,normal
2026-04-04T15:45:00Z,chat-small-8b,shared,2,2,16,64,6,8.6,normal
2026-04-04T15:45:00Z,chat-mid-34b,serving,3,3,12,72,1,56.47,normal
2026-04-04T15:45:00Z,code-assist-15b,shared,2,2,14,56,4,19.69,normal
2026-04-04T15:45:00Z,vision-chat-12b,serving,2,2,8,32,9,55.76,normal
2026-04-04T15:45:00Z,embed-small,shared,2,2,64,256,9,11.32,normal
2026-04-04T15:45:00Z,reranker-3b,shared,1,1,48,96,7,3.94,normal
2026-04-04T15:45:00Z,batch-summarizer-7b,training,1,1,24,48,9,10.8,normal
2026-04-04T16:00:00Z,chat-small-8b,shared,2,2,16,64,10,8.64,normal
2026-04-04T16:00:00Z,chat-mid-34b,serving,3,3,12,72,9,57.54,normal
2026-04-04T16:00:00Z,code-assist-15b,shared,2,2,14,56,4,19.17,normal
2026-04-04T16:00:00Z,vision-chat-12b,serving,2,2,8,32,1,41.04,normal
2026-04-04T16:00:00Z,embed-small,shared,2,2,64,256,5,8.49,normal
2026-04-04T16:00:00Z,reranker-3b,shared,1,1,48,96,10,2.09,normal
2026-04-04T16:00:00Z,batch-summarizer-7b,training,1,1,24,48,6,4.76,normal
2026-04-04T16:15:00Z,chat-small-8b,shared,2,2,16,64,2,18.58,normal
2026-04-04T16:15:00Z,chat-mid-34b,serving,3,3,12,72,6,84.85,normal
2026-04-04T16:15:00Z,code-assist-15b,shared,2,2,14,56,11,17.3,normal
2026-04-04T16:15:00Z,vision-chat-12b,serving,2,2,8,32,8,28.94,normal
2026-04-04T16:15:00Z,embed-small,shared,2,2,64,256,2,12.62,normal
2026-04-04T16:15:00Z,reranker-3b,shared,1,1,48,96,3,3.33,normal
2026-04-04T16:15:00Z,batch-summarizer-7b,training,1,1,24,48,3,8.94,normal
2026-04-04T16:30:00Z,chat-small-8b,shared,2,2,16,64,7,13.47,normal
2026-04-04T16:30:00Z,chat-mid-34b,serving,3,3,12,72,5,38.55,normal
2026-04-04T16:30:00Z,code-assist-15b,shared,2,2,14,56,10,35.95,normal
2026-04-04T16:30:00Z,vision-chat-12b,serving,2,2,8,32,8,30.65,normal
2026-04-04T16:30:00Z,embed-small,shared,2,2,64,256,10,12.05,normal
2026-04-04T16:30:00Z,reranker-3b,shared,1,1,48,96,3,3.77,normal
2026-04-04T16:30:00Z,batch-summarizer-7b,training,1,1,24,48,2,9.01,normal
2026-04-04T16:45:00Z,chat-small-8b,shared,2,2,16,64,1,11.62,normal
2026-04-04T16:45:00Z,chat-mid-34b,serving,3,3,12,72,7,51.72,normal
2026-04-04T16:45:00Z,code-assist-15b,shared,2,2,14,56,6,27.43,normal
2026-04-04T16:45:00Z,vision-chat-12b,serving,2,2,8,32,1,43.64,normal
2026-04-04T16:45:00Z,embed-small,shared,2,2,64,256,11,8.77,normal
2026-04-04T16:45:00Z,reranker-3b,shared,1,1,48,96,11,4.47,normal
2026-04-04T16:45:00Z,batch-summarizer-7b,training,1,1,24,48,0,8.16,normal
2026-04-04T17:00:00Z,chat-small-8b,shared,2,2,16,64,8,14.58,normal
2026-04-04T17:00:00Z,chat-mid-34b,serving,3,3,12,72,0,68.27,normal
