submitted_at,started_at,finished_at,team,job_type,model_family,requested_gpus,requested_nodes,min_gpu_memory_gb,estimated_duration_min,actual_duration_min,priority,status,assigned_nodes,queue_wait_min,exit_reason,checkpoint_interval_min,job_id
2026-04-04T14:19:00Z,2026-04-04T14:19:00Z,2026-04-04T16:19:00Z,team-17,finetune,embedding,1,1,48,120,118,low,running,gpu-node-06,7,running,45,job-00174
2026-04-04T14:36:00Z,2026-04-04T14:50:00Z,2026-04-04T20:50:00Z,team-05,finetune,embedding,1,1,40,360,382,low,running,gpu-node-04,0,running,45,job-00185
2026-04-04T14:17:00Z,2026-04-04T14:17:00Z,2026-04-04T17:17:00Z,team-20,finetune,embedding,1,1,40,180,175,low,running,gpu-node-05,0,running,60,job-00173
2026-04-04T14:56:00Z,2026-04-04T15:08:00Z,2026-04-04T18:08:00Z,team-22,finetune,multimodal,1,1,80,180,203,low,running,gpu-node-07,24,running,90,job-00193
2026-04-04T14:13:00Z,2026-04-04T14:31:00Z,2026-04-04T18:31:00Z,team-13,finetune,multimodal,1,1,40,240,217,low,running,gpu-node-10,5,running,45,job-00169
2026-04-04T14:35:00Z,2026-04-04T14:37:00Z,2026-04-04T16:37:00Z,team-11,finetune,multimodal,1,1,80,120,148,low,running,gpu-node-09,18,running,45,job-00184
2026-04-04T14:19:00Z,2026-04-04T14:30:00Z,2026-04-04T16:30:00Z,team-16,finetune,llm,1,1,40,120,136,low,running,gpu-node-07,0,running,30,job-00175
2026-04-04T14:16:00Z,2026-04-04T14:40:00Z,2026-04-04T16:40:00Z,team-16,finetune,multimodal,1,1,40,120,91,low,running,gpu-node-10,26,running,30,job-00171
2026-04-04T14:50:00Z,2026-04-04T15:10:00Z,2026-04-04T16:40:00Z,team-07,finetune,vision,1,1,40,90,84,low,running,gpu-node-10,0,running,30,job-00190
2026-04-04T14:25:00Z,2026-04-04T14:31:00Z,2026-04-04T20:31:00Z,team-05,finetune,llm,1,1,80,360,368,low,running,gpu-node-03,4,running,45,job-00180
2026-04-04T14:00:00Z,2026-04-04T14:10:00Z,2026-04-04T15:40:00Z,team-16,finetune,multimodal,1,1,48,90,101,low,running,gpu-node-11,23,running,90,job-00166
2026-04-04T15:04:00Z,2026-04-04T17:28:00Z,2026-04-05T01:28:00Z,team-14,pretrain,embedding,8,1,48,480,480,normal,queued,gpu-node-01,163,pending,90,job-00199
2026-04-04T15:07:00Z,2026-04-04T17:30:00Z,2026-04-04T23:30:00Z,team-21,pretrain,vision,8,1,48,360,352,normal,queued,gpu-node-04,163,pending,45,job-00201
2026-04-04T14:44:00Z,2026-04-04T17:37:00Z,2026-04-05T01:37:00Z,team-17,pretrain,multimodal,8,1,48,480,497,normal,queued,gpu-node-09,177,pending,45,job-00186
2026-04-04T14:49:00Z,2026-04-04T17:24:00Z,2026-04-05T01:24:00Z,team-19,pretrain,vision,8,1,48,480,508,normal,queued,gpu-node-09,178,pending,90,job-00189
2026-04-04T14:33:00Z,2026-04-04T17:02:00Z,2026-04-04T21:02:00Z,team-20,pretrain,embedding,8,1,48,240,219,normal,queued,gpu-node-10,150,pending,30,job-00183
2026-04-04T15:00:00Z,2026-04-04T17:54:00Z,2026-04-04T21:54:00Z,team-01,pretrain,vision,8,1,40,240,264,normal,queued,gpu-node-09,172,pending,60,job-00197
2026-04-04T15:15:00Z,2026-04-04T18:13:00Z,2026-04-04T19:43:00Z,team-24,pretrain,multimodal,8,1,48,90,70,normal,queued,gpu-node-07,172,pending,30,job-00204
2026-04-04T14:16:00Z,2026-04-04T16:59:00Z,2026-04-04T18:59:00Z,team-07,pretrain,multimodal,8,1,80,120,135,normal,queued,gpu-node-06,170,pending,45,job-00172
2026-04-04T14:20:00Z,2026-04-04T16:51:00Z,2026-04-04T20:51:00Z,team-07,pretrain,embedding,8,1,80,240,274,normal,queued,gpu-node-05,181,pending,45,job-00176
2026-04-04T14:47:00Z,2026-04-04T17:18:00Z,2026-04-05T01:18:00Z,team-04,pretrain,embedding,8,1,48,480,519,normal,queued,gpu-node-05,181,pending,30,job-00188
2026-04-07T10:40:00Z,2026-04-07T14:09:00Z,2026-04-07T15:39:00Z,team-21,pretrain,vision,32,4,80,90,88,normal,queued,gpu-node-02|gpu-node-03|gpu-node-04|gpu-node-08,199,pending,60,job-00359
2026-04-07T10:08:00Z,2026-04-07T13:25:00Z,2026-04-07T19:25:00Z,team-13,pretrain,llm,32,4,40,360,345,normal,queued,gpu-node-07|gpu-node-12|gpu-node-02|gpu-node-03,213,pending,60,job-00355
2026-04-07T10:54:00Z,2026-04-07T13:57:00Z,2026-04-07T21:57:00Z,team-02,pretrain,multimodal,32,4,48,480,501,normal,queued,gpu-node-04|gpu-node-06|gpu-node-05|gpu-node-10,186,pending,30,job-00362
2026-04-07T11:15:00Z,2026-04-07T14:29:00Z,2026-04-07T16:29:00Z,team-23,pretrain,embedding,32,4,80,120,105,normal,queued,gpu-node-01|gpu-node-09|gpu-node-07|gpu-node-08,203,pending,90,job-00365
2026-04-07T10:41:00Z,2026-04-07T13:56:00Z,2026-04-07T16:56:00Z,team-13,pretrain,multimodal,32,4,80,180,220,normal,queued,gpu-node-07|gpu-node-10|gpu-node-06|gpu-node-02,196,pending,30,job-00360
2026-04-07T10:51:00Z,2026-04-07T13:58:00Z,2026-04-07T19:58:00Z,team-21,pretrain,embedding,32,4,80,360,370,normal,queued,gpu-node-09|gpu-node-12|gpu-node-10|gpu-node-05,177,pending,60,job-00361
2026-04-07T10:54:00Z,2026-04-07T14:23:00Z,2026-04-07T18:23:00Z,team-22,pretrain,multimodal,32,4,80,240,237,normal,queued,gpu-node-07|gpu-node-12|gpu-node-04|gpu-node-11,214,pending,30,job-00363
2026-04-07T11:07:00Z,2026-04-07T14:08:00Z,2026-04-07T18:08:00Z,team-22,pretrain,vision,32,4,40,240,280,normal,queued,gpu-node-03|gpu-node-01|gpu-node-07|gpu-node-11,208,pending,30,job-00364
2026-04-09T15:45:00Z,2026-04-09T17:46:00Z,2026-04-10T01:46:00Z,team-12,evaluation,vision,4,1,80,480,470,high,queued,gpu-node-01,140,pending,60,job-00490
2026-04-09T15:41:00Z,2026-04-09T17:49:00Z,2026-04-09T20:49:00Z,team-10,evaluation,embedding,4,1,40,180,177,high,queued,gpu-node-01,108,pending,45,job-00489
2026-04-09T16:08:00Z,2026-04-09T17:57:00Z,2026-04-10T01:57:00Z,team-17,evaluation,multimodal,4,1,40,480,461,high,queued,gpu-node-04,114,pending,30,job-00491
2026-04-09T16:14:00Z,2026-04-09T18:11:00Z,2026-04-09T22:11:00Z,team-10,evaluation,multimodal,4,1,40,240,260,high,queued,gpu-node-08,116,pending,90,job-00494
2026-04-09T15:40:00Z,2026-04-09T17:58:00Z,2026-04-09T21:58:00Z,team-05,evaluation,multimodal,4,1,40,240,219,high,queued,gpu-node-09,100,pending,30,job-00488
2026-04-09T16:13:00Z,2026-04-09T18:25:00Z,2026-04-09T19:55:00Z,team-02,evaluation,llm,4,1,80,90,66,high,queued,gpu-node-03,101,pending,45,job-00493
2026-04-09T16:09:00Z,2026-04-09T17:52:00Z,2026-04-09T20:52:00Z,team-19,evaluation,llm,4,1,80,180,166,high,queued,gpu-node-12,144,pending,90,job-00492
2026-04-09T15:06:00Z,2026-04-09T17:17:00Z,2026-04-09T23:17:00Z,team-03,evaluation,llm,4,1,48,360,381,high,queued,gpu-node-09,110,pending,60,job-00484
2026-04-09T15:04:00Z,2026-04-09T16:57:00Z,2026-04-09T19:57:00Z,team-08,evaluation,vision,4,1,40,180,153,high,queued,gpu-node-06,112,pending,60,job-00483
2026-04-13T14:04:00Z,2026-04-13T14:27:00Z,2026-04-13T20:27:00Z,team-09,finetune,vision,2,1,48,360,348,normal,failed,gpu-node-08,50,user_code_error,45,job-00704
2026-04-13T14:10:00Z,2026-04-13T14:40:00Z,2026-04-13T18:40:00Z,team-16,finetune,embedding,2,1,40,240,242,normal,failed,gpu-node-12,59,user_code_error,30,job-00706
2026-04-13T13:47:00Z,2026-04-13T14:21:00Z,2026-04-13T17:21:00Z,team-09,finetune,vision,2,1,40,180,151,normal,failed,gpu-node-06,30,user_code_error,45,job-00702
2026-04-13T14:09:00Z,2026-04-13T14:28:00Z,2026-04-13T20:28:00Z,team-03,finetune,multimodal,2,1,48,360,392,normal,failed,gpu-node-07,20,user_code_error,45,job-00705
2026-04-13T13:03:00Z,2026-04-13T13:57:00Z,2026-04-13T21:57:00Z,team-04,finetune,multimodal,2,1,40,480,494,normal,failed,gpu-node-04,44,user_code_error,45,job-00696
2026-04-13T13:21:00Z,2026-04-13T14:06:00Z,2026-04-13T22:06:00Z,team-13,finetune,multimodal,2,1,40,480,459,normal,failed,gpu-node-03,39,user_code_error,90,job-00699
2026-04-13T13:08:00Z,2026-04-13T13:47:00Z,2026-04-13T15:47:00Z,team-21,finetune,vision,2,1,40,120,128,normal,failed,gpu-node-10,42,user_code_error,45,job-00698
2026-04-13T13:06:00Z,2026-04-13T13:30:00Z,2026-04-13T17:30:00Z,team-16,finetune,llm,2,1,80,240,226,normal,failed,gpu-node-06,42,user_code_error,30,job-00697
